time,I_bus9_1_rms,I_bus9_2_rms,I_bus37_1_rms,I_bus37_2_rms,I_bus9_1_P,I_bus9_2_P,I_bus37_1_P,I_bus37_2_P,I_bus9_1_Q,I_bus9_2_Q,I_bus37_1_Q,I_bus37_2_Q,total_P,total_Q,grid_stability
0.0347713098317574,8104.873220798044,280.91082787393333,61.02640127405023,10.904406187341957,16546.18420170231,573.4824192348228,124.58604214268146,22.261460293166284,10254.403981179861,355.41248249449586,77.21149426197717,13.796413981275272,17266.51412337298,10700.82437191761,stable
0.0367166152086996,8365.934747846135,289.5802563948876,60.816219714060665,11.419706400484149,17079.144063854244,591.1811490388994,124.15695427015753,23.31345111566895,10584.702838344621,366.3811700874987,76.94556948230301,14.448379337573323,17817.79561827897,11042.477957251996,stable
0.0385416666666667,8356.617864964628,289.6293161353142,62.72533730494196,14.025107954821726,17060.12354914125,591.2813050166517,128.05443797667277,28.632405880667278,10572.914982037732,366.4432411876677,79.36101294343416,17.74477143940324,17808.091698015243,11036.464007608238,stable
0.0403083932643131,8070.153531600435,279.5994600586515,64.1964945932182,16.087168349168632,16475.30358984828,570.8052480025625,131.05782110412642,32.84212393428777,10210.47612328078,353.7533207803669,81.22234263272898,20.353720369407867,17210.008782889254,10665.805507063284,unstable
0.0416341145833333,7870.756871749163,272.6083827205382,62.39185347022962,17.26675061253155,16068.233204757362,556.5328898479733,127.3736272092346,35.2502535717236,9958.196556789113,344.90810761839884,78.9390843247905,21.846145078349437,16787.389975386297,10403.889893810652,unstable
0.0431139930057896,8123.615726646217,281.4835709851595,60.518940850724235,17.019474914261522,16584.44722515955,574.651680339893,123.55005633381289,34.74543762448814,10278.117273337672,356.13712544447804,76.5694479222649,21.53328825311467,17317.394399457746,10732.35713495753,stable
0.0450846354166667,8415.016347988947,291.41000422709504,61.08813839128811,18.045516146755194,17179.344668447695,594.9165985455837,124.7120791189637,36.84011162726179,10646.801595745981,368.69619377065686,77.28960496445751,22.8314506071338,17935.813457739503,11115.61884508823,stable
0.0472330729166667,8298.69006956457,287.46576131775566,63.42619021119665,19.691895296420824,16941.863343586363,586.8643850270901,129.4852365800896,40.201212033657434,10499.623889186705,363.70588003095753,80.24774227729682,24.91447355480187,17698.4141772272,10968.49198504976,stable
0.048661498996609,8088.709261082457,280.1003663708253,63.85884404860029,21.47113153154335,16513.185307383188,571.8278535243559,130.3685039544495,43.833541581901976,10233.953103252023,354.38707476291813,80.79514223185254,27.16558922754072,17259.215206443896,10696.300909474336,stable
0.0506424187861879,8024.062584839891,277.7225935871499,61.906206180502735,21.952240071756037,16381.208435691668,566.9736052965701,126.38217314277763,44.815729743333506,10152.161184221053,351.37868190654456,78.32463628031707,27.77429477983446,17119.379943874348,10609.638797187748,unstable
0.0527018229166667,8377.162961277812,289.8947481323028,59.55775952094964,21.897414136837714,17102.06658005348,591.8231872393036,121.58779450683248,44.70380201868246,10598.908937981054,366.7790696272376,75.35334726452926,27.704928206171633,17860.181363818298,11068.74628307899,stable
0.0540364583333333,8657.282355219178,299.72311473321116,60.64464479932188,22.92705817330609,17673.933278563876,611.8879013625525,123.80668227128477,46.80583118378672,10953.320086704145,379.2140626067979,76.72849039410049,29.007648880403202,18456.4336933815,11438.270288585445,unstable
0.0560547757245138,8454.696900148574,292.7059304629691,63.56952988819509,23.130118194318847,17260.352934384988,597.5622456305459,129.77786604318138,47.22038035934407,10697.006009924471,370.3358185729748,80.42909773029787,29.26456338494454,18034.91342641806,11177.035489612686,stable
0.0573893229166667,8144.34781856143,281.8651748246408,63.16096355910081,23.655467347211907,16626.772009566474,575.4307286048223,128.9437735712029,48.29288619838308,10304.347818847997,356.6199361960107,79.91217364308457,29.92924280659324,17379.439397940878,10770.809171493684,stable
0.0591989841144253,8175.814147527296,282.96526801661,60.54499802304185,22.062444988595313,16691.010852178413,577.6765804642507,123.60325232605078,45.040714243927134,10344.159477862313,358.0117901707836,76.60241583728008,27.913727650305812,17437.33139921264,10806.687411520683,stable
0.0615129540722718,8597.388222293494,297.21433718354535,59.689991682797796,22.338478996271366,17551.65877420191,606.7662055226541,121.85774786054006,45.60424058326849,10877.54115489477,376.0399206069981,75.52064932712246,28.26296990865364,18325.886968168372,11357.364694737544,unstable
0.0626627604166667,8641.278936305007,299.23021412750035,62.230803535282035,23.378993331189733,17641.262129984843,610.8816395749785,127.04484206766365,47.72846157736022,10933.072327343163,378.5904375609975,78.73532159475084,29.579443843259003,18426.917073204844,11419.97753034217,unstable
0.0645937932221562,8284.439478831719,286.73895279238883,64.5273429207014,23.558393416298614,16912.770612235086,585.380597753376,131.73325145574674,48.094708744113596,10481.593833643068,362.78631126867856,81.6409367691313,29.806423451310582,17677.979170188322,10955.82750513219,stable
0.066796875,7954.86843501922,275.21328579384164,62.472587811852776,23.25315062143027,16239.947848706164,561.8508269586805,127.53844721955531,47.47155235751231,10064.615735197287,348.2038690347434,79.0412305930423,29.4202258087747,16976.80867524191,10521.281060633848,unstable
0.0681315104166667,8216.878166136848,284.41796796213407,59.25116326224075,21.779744817584426,16774.84347947137,580.6422827317166,120.96187500951918,44.46357886179734,10396.114274000578,359.84976736043484,74.96543719977323,27.55605126473876,17520.9112160744,10858.485529825524,stable
0.0701474025254978,8689.892833862486,300.43999700777385,59.55689304797198,22.66639090530306,17740.507914815214,613.3514240905098,121.58602559310572,46.27367620563545,10994.579340602157,380.1210725315737,75.35225099026198,28.677848845540925,18521.719040704465,11478.730512969532,unstable
0.0722981770833333,8568.454030272635,296.7101653268673,63.26598136316852,23.460352964983176,17492.589315881945,605.7369333572976,129.15816852633975,47.894558128244554,10840.933192528431,375.4020350098426,80.04504370271282,29.68238124029785,18275.37897589383,11326.062652481285,unstable
0.0736643715263005,8120.412300696272,281.03794815906355,64.3925257355682,23.98207149474583,16577.90739728065,573.7419366382709,131.45802074972602,48.95965201185304,10274.064252035596,355.5733169359999,81.47036409732026,30.342467144531984,17332.067006680503,10741.450400213447,stable
0.0756510416666667,7957.013354035473,275.2921687293264,61.03471250035747,22.42215196348207,16244.326723510718,562.0118673038339,124.60300959888656,45.775059828734115,10067.329518065986,348.3036728769067,77.22200974689737,28.368834168921254,16976.71666024217,10521.224034858713,unstable
0.077734375,8439.40590613302,291.7332444137134,58.877385329631394,21.995491657764948,17229.13620875389,595.5764967973487,120.19880341604681,44.904028312555134,10677.659620951115,369.1051619761103,74.4925278999225,27.829017318198662,17989.81553727984,11149.086328145348,stable
0.0792172079202544,8704.892380896124,301.4169285916759,60.862892508276005,23.3296054586201,17771.129648357426,615.3458402274857,124.25223727203267,47.62763571437567,11013.55698659703,381.35710064088437,77.00462058326119,29.51695758550972,18558.35536157132,11501.435665406683,unstable
0.0811008327428529,8375.973220677442,289.9702115583155,64.267759377801,23.54022032933998,17099.63771206386,591.9772466197876,131.2033089138278,48.057608195327774,10597.403660795757,366.8745470560705,81.31250787909809,29.783430596248923,17870.875875792804,11075.374146327174,stable
0.0830078125,7991.896596572191,276.50601674691933,62.987628715175795,23.70132824124138,16315.541231232326,564.4899508400975,128.58990865832592,48.386511697461735,10111.464306038617,349.83945111859606,79.69286786676957,29.987266679577395,17057.007602428213,10570.983891703561,unstable
0.084755949994156,8078.471835041554,279.592217048426,59.89791097563318,21.900806387200447,16492.285494096854,570.79046132076,122.2822172907976,44.71072733359251,10221.000562294139,353.744156818036,75.78371185334977,27.709220130878794,17230.068900042006,10678.237651096404,stable
0.0866304847523044,8559.870975091968,295.9159615350506,59.17934577433836,22.337364881685247,17475.066918163462,604.1155579359811,120.81525885015877,45.60196610658495,10830.073785747158,374.3971967720557,74.87457266509121,28.261560314606193,18245.599701056184,11307.60711549891,unstable
0.0883463541666667,8570.59892087632,296.7877338019706,62.15704893430123,23.38046523790882,17496.968132681945,605.8952902177124,126.8942712715135,47.73146649045858,10843.646939449138,375.50017577753187,78.64200619630793,29.581306121139104,18277.48916066163,11327.370427544116,unstable
0.09013671875,8250.925089100157,285.5754589941595,63.98739890370444,23.51326923390926,16844.35063195914,583.0053128872735,130.63095004763676,48.002587249621925,10439.190938233398,361.314241920817,80.95779171224136,29.749331676654137,17605.989482143676,10911.212303543109,stable
0.0921667063506534,7996.470092145703,276.6662922020439,61.94156173878605,22.97568213524229,16324.878070704512,564.8171548729376,126.45435188807973,46.905097515152455,10117.250759440083,350.0422339654514,78.36936864907106,29.06916862726116,17063.054674980678,10574.731530681865,unstable
0.0935825380688335,8269.44453548843,286.2531164065998,59.63669590594541,22.06787294522402,16882.158277175302,584.3887576453128,121.74894396972661,45.05179547465965,10462.622012304468,362.1716239771053,75.4532187317946,27.920595180314827,17633.347774265003,10928.167450193681,stable
0.0953064177083758,8583.085195161058,296.98274397423677,60.10071640359285,22.78330806655182,17522.458993387583,606.2934055421127,122.69624671195065,46.512363824017676,10859.444756052479,375.7469054958606,76.04030424304169,28.825774145680224,18297.961009465667,11340.057739937061,unstable
0.0976209272365636,8468.192195420052,293.21766927933976,62.80871412250795,23.164926594376237,17287.9037220821,598.6069658239602,128.2246526295138,47.2914420753544,10714.080454618303,370.9832779980587,79.46650251084564,29.308603481119153,18062.02678261093,11193.838838608326,stable
0.0986619616872966,8214.348994188016,284.3209665936305,63.3584520649066,23.555964218430063,16769.680148250372,580.4442534143723,129.34694843967543,48.08974951103241,10392.914328709068,359.7270398121728,80.16203898520685,29.803349994685696,17527.56109961545,10862.606757501133,stable
0.100675410494809,8131.223709432101,281.3771887894907,61.45251288798515,22.403992629719998,16599.97900229526,574.4344999649056,125.45595349879736,45.737987357244194,10287.743004282867,356.00252913666736,77.75061689984254,28.345858714604766,17345.6074431162,10749.842009033982,stable
0.102766927083333,8441.28929307151,292.176107681624,60.02455905204904,22.306265350633222,17232.98116306204,596.4806068318169,122.54077067517265,45.53847608578452,10680.042509615012,369.6654790512654,75.94394884949116,28.222212733670027,17997.541016654814,11153.87415024944,stable
0.1041015625,8613.865165954476,298.13643561276336,60.75687812687715,22.99538085468114,17585.296628548123,608.6486791957511,124.03580779375858,46.94531265874489,10898.388024681863,377.2065730080929,76.87048963943728,29.094091734820637,18364.926428196377,11381.559179064212,unstable
0.1060546875,8490.01243950928,293.8465618653213,62.53457173502383,23.07408930412679,17332.4499806343,599.8908566742244,127.66498805275435,47.105996788808284,10741.687746153071,371.7789620836376,79.11965355799423,29.193674814698657,18107.111822150087,11221.780036609402,stable
0.107454427083333,8318.515585782874,287.84951356316213,62.60744838738059,23.526571109888803,16982.337344141994,587.6478192853854,127.81376650752452,48.02974316979362,10524.707421883579,364.191408977047,79.21185816301438,29.766161404434673,17745.828673104697,10997.876850428076,stable
0.109194922959833,8285.024774474885,286.6808943600776,61.0755055597351,22.564256288486245,16913.965499466565,585.2620708511884,124.68628906004841,46.0651673076943,10482.334358239805,362.7128548920994,77.27362172145769,28.54862663653523,17669.979026685498,10950.869461489896,stable
0.111509528368815,8521.388349911713,294.8123610598998,60.28362947938381,22.53338293095543,17396.504232794912,601.862545920929,123.06966568625005,46.00213902252397,10781.385006280252,373.00090533137296,76.27172853821604,28.509565213641654,18167.438583424613,11259.167205363485,unstable
0.112534303627478,8588.818288897424,297.1432614695386,61.11837602369025,23.181864919878432,17534.163164745147,606.6211037025287,124.77380956457576,47.326021845597886,10866.69834998703,375.9499945754834,77.32786205863269,29.33003409795083,18312.88409985785,11349.306240719097,unstable
0.114397054210125,8443.239366962498,292.06291141347737,62.61986005354376,23.178767418120028,17236.96225948739,596.249515455965,127.83910505496273,47.31969826307371,10682.509771585257,369.5222614794274,79.22756158433258,29.32611509348305,18008.37057826139,11160.5857097425,stable
0.115807562493965,8233.65528398596,284.7654830150855,62.02000672056059,23.56213216986276,16809.094142590035,581.3517383792453,126.61449814611248,48.10234144896558,10417.340928554926,360.28944848133887,78.46861838580332,29.811153776929306,17565.162720564356,10885.910149198997,stable
0.117545572916667,8289.318506696254,286.70276474357865,60.1151684484913,22.370560482434602,16922.731199103328,585.3067194698789,122.72575071410672,45.66973527578991,10487.766850961832,362.74052562075036,76.05858918133814,28.303559873539246,17676.433404563104,10954.869525637461,stable
0.119842608402934,8601.328699449063,297.1652629752125,59.680739542255814,22.64205599990242,17559.703299894347,606.6660200085187,121.83885951799634,46.22399623948167,10882.526704147796,375.9778312018227,75.50894338376918,28.647059967785058,18334.432175660342,11362.660538701173,unstable
0.120930989583333,8632.858918851676,298.83181038040954,61.79220181487053,23.58552313401167,17624.07257550707,610.0682941213943,126.149432027382,48.150094349093635,10922.41919827589,378.0863713209727,78.180396291737,29.840748366425995,18408.44039600494,11408.526714255026,unstable
0.122926793412865,8320.972040450763,287.9150913389954,63.81199915242113,23.66913917681088,16987.35222226664,587.7816970067161,130.2728696045992,48.32079738277255,10527.81536420911,364.27437893688005,80.73587338497596,29.946540605096732,17753.72758626073,11002.772157136062,stable
0.12509765625,8022.848537516794,277.47897442583053,61.97623234359736,23.4403750141968,16378.729945271112,566.4762542081027,126.52513229364119,47.853772930909734,10150.625153815128,351.07045138526826,78.41323440468767,29.657104845158944,17119.58510470377,10609.765944450244,unstable
0.126441352701821,8244.20134397641,285.26819362049577,59.19207411434602,22.115740167537734,16830.62403534103,582.3780273847194,120.841243890592,45.14951691410106,10430.68395769378,360.9254852820468,74.89067674678287,27.981157489149243,17578.99282353044,10894.48127721176,stable
0.128482962640607,8665.959270081035,299.46350493959045,59.40785022301214,22.870549885010018,17691.647291811903,611.3579052295111,121.281753093272,46.69046891696305,10964.298246125005,378.88560050396995,75.16367983115826,28.936153768673886,18470.97741905165,11447.283680228807,unstable
0.130403645833333,8579.859085287664,297.07454807635156,62.856766537249165,23.743016052274754,17515.87285603961,606.4808245852836,128.32275214125008,48.471617803570076,10855.363034719127,375.86305738677464,79.52729912784432,30.04001070700158,18299.148050569715,11340.793401940746,unstable
0.131990583601532,8165.215975366517,282.56695368029574,64.15911196047686,24.197292194307018,16669.374571881817,576.8634175437102,130.98150406492886,49.39902734098471,10330.750515644393,357.5078370545793,81.17504557976261,30.614767517195336,17426.618520831442,10800.048165795932,stable
0.133871926960572,7980.976320019152,276.0915962058623,61.04984047824151,22.78920972278071,16293.247371420128,563.6439069326243,124.63389352536502,46.52441211748238,10097.647812638854,349.31512019689904,77.24114988548006,28.83324100734239,17028.049583995602,10553.037323728575,unstable
0.135807291666667,8420.250221264383,291.0060242763422,58.84085966762327,22.235065738774274,17190.02967596657,594.0918692133843,120.12423589164375,45.39312132688652,10653.4235686616,368.18507243631126,74.44631509884496,28.132129944783046,17949.638902398485,11124.18708614154,stable
0.137467447916667,8702.225859192573,301.2434317905195,60.520369133534416,23.52442025845,17765.685916162874,614.991644677212,123.5529721882409,48.02535218388583,11010.183264389676,381.1375899539145,76.57125500653828,29.763440115778312,18552.255885212213,11497.655549465906,unstable
0.139388827961516,8408.282949331657,291.0271375353765,64.05790942408848,23.75685494305338,17165.598364038993,594.1349721544868,130.7748980190175,48.49987004512061,10638.282401414725,368.21178524002806,81.0470026525292,30.057519873749715,17939.00810425762,11117.598709181031,stable
0.141080729166667,8004.468604977758,276.88158385272646,63.19830654307308,24.155185218639563,16341.207119050297,565.2566750495322,129.02000966702002,49.313065505852926,10127.370594703894,350.31462410650977,79.9594205318492,30.561493156553666,17084.7968692727,10588.206132498808,unstable
0.14287109375,8081.87376293034,279.6121052189767,59.91384253113447,22.17247583110097,16499.23056577846,570.8310632307964,122.31474172946095,45.26534336993188,10225.304731148615,353.76931962190935,75.80386869007111,28.05294027938769,17237.641714108646,10682.930859739983,stable
0.144938510614301,8602.2505025752,297.2763925595188,58.99385792482785,22.62152521971061,17561.58517070309,606.8928922275031,120.43658344814226,46.18208243508227,10883.69298292712,376.11843397507926,74.63989072859897,28.6210841248076,18335.09672881382,11363.072391755606,unstable
0.146419270833333,8634.026679273731,298.91694261639765,62.255480574807244,23.79250698739395,17626.456570730734,610.2420924794669,127.09522050424289,48.572654069837064,10923.896665818536,378.19408186941206,78.76654334559842,30.10262736099393,18412.36653778428,11410.959918394541,unstable
0.148209635416667,8235.827643221133,284.98322656469605,64.4466792583369,24.052114529949712,16813.529036891057,581.7962641333734,131.5685757378784,49.102645607305675,10420.0894291894,360.5649408007342,81.53887992530993,30.431086615741656,17575.996522369613,10892.624336531186,stable
0.150403153697833,7939.687483651768,274.607445654792,62.00060907119806,23.340089488840125,16208.95577630232,560.6139979220736,126.57489764025772,47.649038972695806,10045.408573789626,347.4373512417337,78.44407619650192,29.530222133677004,16943.793710837348,10500.820223361538,unstable
0.151913918389313,8281.668872208975,286.5858699433017,59.200314546034946,22.210003502639385,16907.114389579718,585.0680775016566,120.85806681883679,45.341956507364074,10478.088421675655,362.5926286120392,74.90110266131794,28.100420837558595,17658.382490407574,10943.68257378657,stable
0.153638426724247,8671.135291948167,299.76532565263875,60.115631138618085,23.3381223970592,17702.21419507028,611.9740753999675,122.72669530088277,47.64502313406859,10970.847024593837,379.2674684786032,76.05917458364473,29.527733340423847,18484.5599889052,11455.70140099651,unstable
0.155952903030348,8492.465534271567,294.03446545843855,63.79132190249716,23.789423757414518,17337.45799947621,600.2744638423046,130.23065678069608,48.56635962330026,10744.791437476957,372.0167004542261,80.709712226354,30.098726413389365,18116.529479722507,11227.616576570927,stable
0.157291666666667,8172.614447439309,282.83484492238136,64.44686287168459,24.223839719536887,16684.47863068602,577.4103203411776,131.56895058646518,49.45322439386711,10340.111170575206,357.84677696696644,81.53911223559933,30.648355833877336,17442.911126007526,10810.145415611649,stable
0.159147135416667,8065.428223175511,279.03926416133606,61.969616711854876,22.835931946237544,16465.656822838035,569.6616021670875,126.51162641163174,46.6197960296756,10204.497594042286,353.044552748693,78.40486421077716,28.892354646898884,17208.44984744643,10664.839365648657,unstable
0.16142578125,8424.632080835858,291.2679878959363,60.405894995963756,22.611732561338112,17198.97528851848,594.6266707069876,123.31927202847595,46.16209061968411,10658.96756139419,368.51651263414146,76.42642065564004,28.608694310400193,17963.083321873626,11132.519188994373,stable
0.1626953125,8608.903201224077,298.08998361120837,61.91096361589098,23.701311492553234,17575.16672519308,608.5538469444217,126.39188549732249,48.386477504838155,10892.110074429005,377.14780125723354,78.33065545705881,29.98724548889252,18358.498935139665,11377.57577663219,unstable
0.164387181853527,8350.562025027624,289.09162216930144,64.50803895972653,23.748693501098813,17047.760488009517,590.183597111368,131.69384221572398,48.48320837525201,10565.253044896008,365.76294292814794,81.61651311574641,30.047193898180314,17818.121135711863,11042.679694838083,stable
0.16591796875,8045.790938223173,278.4430432125561,63.546806696602204,24.139995184621814,16425.567098398056,568.4444108089165,129.73147640777267,49.282054891122655,10179.65221429247,352.29020529571335,80.40034801639275,30.542274503644187,17173.025040505865,10642.88504210822,unstable
0.167643229166667,8133.508501772379,281.5310705381483,61.09447765391713,22.588169912971065,16604.643429966734,574.7486511785281,124.72502079051182,46.11398722441315,10290.633756924155,356.19722257271235,77.29762549212893,28.578882503523044,17350.23108916019,10752.70748749252,stable
0.169856770833333,8537.561302709428,295.1625470452991,60.62770250494739,22.977051917711343,17429.52148658609,602.5774543052333,123.77209439854663,46.907893940516765,10801.847262386955,373.44396575502253,76.70705475579362,29.07090169604846,18202.778929230386,11281.06918459382,unstable
0.171357717548188,8523.264789575163,295.16163016227125,63.177648954240325,23.818233119174188,17400.335004167762,602.5755824788571,128.9778369814421,48.62517423932482,10783.759105150293,373.4428057012234,79.93328424872702,30.13517643868594,18180.513597867386,11267.270371538929,unstable
0.173090705998375,8258.27321671986,285.83800031845715,64.50689798908833,23.929268253838497,16859.351912031132,583.5412937711251,131.6915129121267,48.851853638368596,10448.487896626815,361.6464130390763,81.6150695430296,30.27565971287594,17623.43657235275,10922.025038921796,stable
0.175397044476626,7958.46015320254,275.336662902585,62.73430189763552,23.82629707432843,16247.280379276699,562.1027026280373,128.07273928724973,48.64163688886189,10069.160029504545,348.35996755480875,79.3723550770496,30.145379072531654,16986.097458080847,10527.037731208935,unstable
0.176790364583333,8121.712137385237,281.09823109141377,60.44093020443945,22.616968953244786,16580.561027596865,573.8650048807607,123.39079677626549,46.17278076901524,10275.70882440028,355.64958778252014,76.47074771313832,28.615319469924838,17323.989610022905,10736.444479365864,stable
0.178637523317799,8503.150237705333,293.93002634407424,60.501730503133444,23.221105514342486,17359.27093427968,600.0612502883035,123.51492122760521,47.40613193325729,10758.309880325363,371.8845625612632,76.5476731391135,29.379681871226722,18130.253237728848,11236.121797896967,stable
0.180924479166667,8423.083223524525,291.6398868929794,63.31955543612995,23.83673071374792,17195.813279974078,595.3859064336752,129.26754056159635,48.66293727383103,10657.007924500816,368.98704467726947,80.11282640234273,30.15857986552208,17969.12966424318,11136.26637544595,stable
0.181994519282769,8160.331925724993,282.42953004951937,64.1700786186762,24.08875415469644,16659.40373300286,576.5828657514062,131.00389261336136,49.17744578784211,10324.571144700032,357.33396666967,81.18892075589872,30.477443604140646,17416.167937155467,10793.571475729741,stable
0.183831627360552,8031.301396682942,277.8750890595792,62.21386821810563,23.120331399606442,16395.986546452146,567.2849264126445,127.01026843894901,47.20040051466986,10161.319834697153,351.57162140565697,78.7138947840969,29.252180989325527,17137.48214181841,10620.857531876234,unstable
0.185416666666667,8233.271280503315,284.98911591866124,60.9066276047723,22.811867849271845,16808.31019542827,581.808287311637,124.34152293301624,46.57066892179927,10416.855081739814,360.5723920973926,77.05995486615635,28.861908399930414,17561.03067459472,10883.349337103293,stable
0.187239583333333,8427.82539987545,291.7446343255179,61.62270110380297,23.471517330950494,17205.494483033242,595.5997494224822,125.80339453719074,47.9173502991716,10663.007795285665,369.1195726588898,77.96594151631574,29.696506559189807,17974.814977292088,11139.78981602006,stable
0.189285838860043,8279.491742948549,286.6068208831904,63.639215795160055,23.555205243293358,16902.669757221807,585.1108490665107,129.92013055756587,48.08820005528223,10475.333885935555,362.6191360472022,80.51726535764335,29.80238972825692,17665.788936901165,10948.272677068657,stable
0.190559895833333,8021.943797572612,277.61708401309374,63.50888750827495,24.126160579765077,16376.882909128382,566.7582063878127,129.65406398468483,49.253811399326885,10149.480463622844,351.2451896523439,80.352372105462,30.524770759507025,17122.54899090021,10611.602796140156,unstable
0.192447916666667,8006.903190202075,277.036490933764,61.21556051113041,22.530099492903773,16346.177350475129,565.5729194900274,124.97221272116141,45.99543584909515,10130.450867489986,350.5106148080581,77.45082129164796,28.505410959859812,17082.71791853541,10586.917714549552,unstable
